symbol,sector,signal_date,entry_date,exit_date,holding_days,setup_type,bias,entry_close,exit_close,raw_exit_close,stop_level,stopped,net_return_pct,gross_return_pct,mfe_pct,mae_pct,alpha_score,ifs_score,conviction_score,priority_score,macro_regime_prob,gamma_regime,structural_bias,suggested_strategy,price_source,trend_pass,trend_ret20_pct,trend_rs20_pct,alpha_score_bucket,macro_regime_bucket,ifs_bucket,rs20_bucket
360ONE,NIFTY FIN SERVICE,2025-12-15,2025-12-16,2025-12-16,3,REGIME_SHIFT,Regime Transition,1146.0,1128.6,1133.4,1128.6,True,-1.7183,-1.5183,0.6195,-2.26,25.79,7.8,20.7,68.81,26.3,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,6.801642097406235,6.7484004089719996,20-40,macro_25_50,ifs_0_15,rs_5_10
360ONE,NIFTY FIN SERVICE,2025-12-15,2025-12-16,2025-12-16,5,REGIME_SHIFT,Regime Transition,1146.0,1128.6,1133.4,1128.6,True,-1.7183,-1.5183,2.103,-2.2688,25.79,7.8,20.7,68.81,26.3,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,6.801642097406235,6.7484004089719996,20-40,macro_25_50,ifs_0_15,rs_5_10
360ONE,NIFTY FIN SERVICE,2025-12-15,2025-12-16,2025-12-16,10,REGIME_SHIFT,Regime Transition,1146.0,1128.6,1133.4,1128.6,True,-1.7183,-1.5183,6.274,-2.2688,25.79,7.8,20.7,68.81,26.3,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,6.801642097406235,6.7484004089719996,20-40,macro_25_50,ifs_0_15,rs_5_10
360ONE,NIFTY FIN SERVICE,2025-12-15,2025-12-16,2025-12-16,15,REGIME_SHIFT,Regime Transition,1146.0,1128.6,1133.4,1128.6,True,-1.7183,-1.5183,6.5445,-2.2688,25.79,7.8,20.7,68.81,26.3,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,6.801642097406235,6.7484004089719996,20-40,macro_25_50,ifs_0_15,rs_5_10
360ONE,NIFTY FIN SERVICE,2025-12-18,2025-12-19,2025-12-23,3,INVENTORY_MIGRATION,Bullish Accumulation,1142.0,1181.7,1181.7,1062.06,False,3.2764,3.4764,3.9054,-1.9264,19.88,-3.2,16.2,16.92,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.09631380789774102,1.5341491898728798,00-20,macro_25_50,ifs_le_0,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-18,2025-12-19,2025-12-26,5,INVENTORY_MIGRATION,Bullish Accumulation,1142.0,1179.4,1179.4,1062.06,False,3.075,3.275,6.5674,-1.9264,19.88,-3.2,16.2,16.92,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.09631380789774102,1.5341491898728798,00-20,macro_25_50,ifs_le_0,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-18,2025-12-19,2026-01-02,10,INVENTORY_MIGRATION,Bullish Accumulation,1142.0,1200.1,1200.1,1062.06,False,4.8876,5.0876,6.6462,-1.9264,19.88,-3.2,16.2,16.92,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.09631380789774102,1.5341491898728798,00-20,macro_25_50,ifs_le_0,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-18,2025-12-19,2026-01-09,15,INVENTORY_MIGRATION,Bullish Accumulation,1142.0,1140.9,1140.9,1062.06,False,-0.2963,-0.0963,6.9177,-1.9264,19.88,-3.2,16.2,16.92,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.09631380789774102,1.5341491898728798,00-20,macro_25_50,ifs_le_0,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-18,2025-12-19,2025-12-23,3,REGIME_SHIFT,Bullish Accumulation,1142.0,1181.7,1181.7,1062.06,False,3.2764,3.4764,3.9054,-1.9264,19.88,-3.2,16.2,16.92,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.09631380789774102,1.5341491898728798,00-20,macro_25_50,ifs_le_0,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-18,2025-12-19,2025-12-26,5,REGIME_SHIFT,Bullish Accumulation,1142.0,1179.4,1179.4,1062.06,False,3.075,3.275,6.5674,-1.9264,19.88,-3.2,16.2,16.92,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.09631380789774102,1.5341491898728798,00-20,macro_25_50,ifs_le_0,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-18,2025-12-19,2026-01-02,10,REGIME_SHIFT,Bullish Accumulation,1142.0,1200.1,1200.1,1062.06,False,4.8876,5.0876,6.6462,-1.9264,19.88,-3.2,16.2,16.92,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.09631380789774102,1.5341491898728798,00-20,macro_25_50,ifs_le_0,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-18,2025-12-19,2026-01-09,15,REGIME_SHIFT,Bullish Accumulation,1142.0,1140.9,1140.9,1062.06,False,-0.2963,-0.0963,6.9177,-1.9264,19.88,-3.2,16.2,16.92,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.09631380789774102,1.5341491898728798,00-20,macro_25_50,ifs_le_0,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-22,2025-12-23,2025-12-26,3,INVENTORY_MIGRATION,Bullish Breakout,1169.9,1179.4,1179.4,1140.0,False,0.612,0.812,4.026,-1.0172,38.3,6.9,24.2,21.3,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,3.1598513011152463,2.3397276469616646,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-22,2025-12-23,2025-12-30,5,INVENTORY_MIGRATION,Bullish Breakout,1169.9,1191.6,1191.6,1140.0,False,1.6549,1.8549,4.1029,-1.0172,38.3,6.9,24.2,21.3,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,3.1598513011152463,2.3397276469616646,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-22,2025-12-23,2026-01-06,10,INVENTORY_MIGRATION,Bullish Breakout,1169.9,1187.0,1187.0,1140.0,False,1.2617,1.4617,4.3679,-1.0172,38.3,6.9,24.2,21.3,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,3.1598513011152463,2.3397276469616646,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-22,2025-12-23,2026-01-09,15,INVENTORY_MIGRATION,Bullish Breakout,1169.9,1140.0,1140.9,1140.0,True,-2.7558,-2.5558,4.3679,-4.479,38.3,6.9,24.2,21.3,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,3.1598513011152463,2.3397276469616646,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-22,2025-12-23,2025-12-26,3,REGIME_SHIFT,Bullish Breakout,1169.9,1179.4,1179.4,1140.0,False,0.612,0.812,4.026,-1.0172,38.3,6.9,24.2,21.3,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,3.1598513011152463,2.3397276469616646,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-22,2025-12-23,2025-12-30,5,REGIME_SHIFT,Bullish Breakout,1169.9,1191.6,1191.6,1140.0,False,1.6549,1.8549,4.1029,-1.0172,38.3,6.9,24.2,21.3,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,3.1598513011152463,2.3397276469616646,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-22,2025-12-23,2026-01-06,10,REGIME_SHIFT,Bullish Breakout,1169.9,1187.0,1187.0,1140.0,False,1.2617,1.4617,4.3679,-1.0172,38.3,6.9,24.2,21.3,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,3.1598513011152463,2.3397276469616646,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-22,2025-12-23,2026-01-09,15,REGIME_SHIFT,Bullish Breakout,1169.9,1140.0,1140.9,1140.0,True,-2.7558,-2.5558,4.3679,-4.479,38.3,6.9,24.2,21.3,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,3.1598513011152463,2.3397276469616646,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-23,2025-12-24,2025-12-29,3,INVENTORY_MIGRATION,Strong Bullish Momentum,1190.0,1170.6,1170.6,1160.0,False,-1.8303,-1.6303,2.2689,-2.084,33.47,4.4,30.4,34.06,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,5.508928571428573,4.379501262737739,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-23,2025-12-24,2025-12-31,5,INVENTORY_MIGRATION,Strong Bullish Momentum,1190.0,1190.0,1190.0,1160.0,False,-0.2,0.0,2.3445,-2.1597,33.47,4.4,30.4,34.06,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,5.508928571428573,4.379501262737739,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-23,2025-12-24,2026-01-07,10,INVENTORY_MIGRATION,Strong Bullish Momentum,1190.0,1191.8,1191.8,1160.0,False,-0.0487,0.1513,2.605,-2.1597,33.47,4.4,30.4,34.06,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,5.508928571428573,4.379501262737739,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-23,2025-12-24,2026-01-09,15,INVENTORY_MIGRATION,Strong Bullish Momentum,1190.0,1160.0,1140.9,1160.0,True,-2.721,-2.521,2.605,-6.0924,33.47,4.4,30.4,34.06,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,5.508928571428573,4.379501262737739,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-24,2025-12-26,2025-12-30,3,INVENTORY_MIGRATION,Bullish Accumulation,1191.5,1191.6,1191.6,1160.0,False,-0.1916,0.0084,2.2157,-2.2828,25.3,9.5,30.8,30.83,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,4.0000000000000036,4.241172587224728,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-24,2025-12-26,2026-01-01,5,INVENTORY_MIGRATION,Bullish Accumulation,1191.5,1179.7,1179.7,1160.0,False,-1.1903,-0.9903,2.2157,-2.2828,25.3,9.5,30.8,30.83,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,4.0000000000000036,4.241172587224728,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-24,2025-12-26,2026-01-08,10,INVENTORY_MIGRATION,Bullish Accumulation,1191.5,1182.9,1182.9,1160.0,False,-0.9218,-0.7218,2.4759,-2.2828,25.3,9.5,30.8,30.83,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,4.0000000000000036,4.241172587224728,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-24,2025-12-26,2026-01-09,15,INVENTORY_MIGRATION,Bullish Accumulation,1191.5,1160.0,1140.9,1160.0,True,-2.8437,-2.6437,3.7516,-6.2107,25.3,9.5,30.8,30.83,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,4.0000000000000036,4.241172587224728,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-24,2025-12-26,2025-12-30,3,IV_SKEW_ACCUMULATION,Bullish Accumulation,1191.5,1191.6,1191.6,1160.0,False,-0.1916,0.0084,2.2157,-2.2828,25.3,9.5,30.8,30.83,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,4.0000000000000036,4.241172587224728,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-24,2025-12-26,2026-01-01,5,IV_SKEW_ACCUMULATION,Bullish Accumulation,1191.5,1179.7,1179.7,1160.0,False,-1.1903,-0.9903,2.2157,-2.2828,25.3,9.5,30.8,30.83,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,4.0000000000000036,4.241172587224728,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-24,2025-12-26,2026-01-08,10,IV_SKEW_ACCUMULATION,Bullish Accumulation,1191.5,1182.9,1182.9,1160.0,False,-0.9218,-0.7218,2.4759,-2.2828,25.3,9.5,30.8,30.83,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,4.0000000000000036,4.241172587224728,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-24,2025-12-26,2026-01-09,15,IV_SKEW_ACCUMULATION,Bullish Accumulation,1191.5,1160.0,1140.9,1160.0,True,-2.8437,-2.6437,3.7516,-6.2107,25.3,9.5,30.8,30.83,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,4.0000000000000036,4.241172587224728,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-24,2025-12-26,2025-12-30,3,REGIME_SHIFT,Bullish Accumulation,1191.5,1191.6,1191.6,1160.0,False,-0.1916,0.0084,2.2157,-2.2828,25.3,9.5,30.8,30.83,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,4.0000000000000036,4.241172587224728,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-24,2025-12-26,2026-01-01,5,REGIME_SHIFT,Bullish Accumulation,1191.5,1179.7,1179.7,1160.0,False,-1.1903,-0.9903,2.2157,-2.2828,25.3,9.5,30.8,30.83,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,4.0000000000000036,4.241172587224728,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-24,2025-12-26,2026-01-08,10,REGIME_SHIFT,Bullish Accumulation,1191.5,1182.9,1182.9,1160.0,False,-0.9218,-0.7218,2.4759,-2.2828,25.3,9.5,30.8,30.83,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,4.0000000000000036,4.241172587224728,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-24,2025-12-26,2026-01-09,15,REGIME_SHIFT,Bullish Accumulation,1191.5,1160.0,1140.9,1160.0,True,-2.8437,-2.6437,3.7516,-6.2107,25.3,9.5,30.8,30.83,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,4.0000000000000036,4.241172587224728,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-26,2025-12-29,2025-12-31,3,IV_SKEW_ACCUMULATION,Bullish Breakout,1179.8,1190.0,1190.0,1097.214,False,0.6646,0.8646,3.2294,-1.3138,13.88,-0.8,29.2,23.69,26.3,SHORT_GAMMA,Expansion,ATM Option Buying (Call),cash_ohlc,True,1.0972055546031312,1.7580728642723975,00-20,macro_25_50,ifs_le_0,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-26,2025-12-29,2026-01-02,5,IV_SKEW_ACCUMULATION,Bullish Breakout,1179.8,1200.1,1200.1,1097.214,False,1.5206,1.7206,3.2294,-1.3138,13.88,-0.8,29.2,23.69,26.3,SHORT_GAMMA,Expansion,ATM Option Buying (Call),cash_ohlc,True,1.0972055546031312,1.7580728642723975,00-20,macro_25_50,ifs_le_0,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-26,2025-12-29,2026-01-09,10,IV_SKEW_ACCUMULATION,Bullish Breakout,1179.8,1140.9,1140.9,1097.214,False,-3.4972,-3.2972,3.4921,-4.2211,13.88,-0.8,29.2,23.69,26.3,SHORT_GAMMA,Expansion,ATM Option Buying (Call),cash_ohlc,True,1.0972055546031312,1.7580728642723975,00-20,macro_25_50,ifs_le_0,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-26,2025-12-29,2026-01-19,15,IV_SKEW_ACCUMULATION,Bullish Breakout,1179.8,1170.1,1170.1,1097.214,False,-1.0222,-0.8222,4.7805,-5.2806,13.88,-0.8,29.2,23.69,26.3,SHORT_GAMMA,Expansion,ATM Option Buying (Call),cash_ohlc,True,1.0972055546031312,1.7580728642723975,00-20,macro_25_50,ifs_le_0,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-26,2025-12-29,2025-12-31,3,REGIME_SHIFT,Bullish Breakout,1179.8,1190.0,1190.0,1097.214,False,0.6646,0.8646,3.2294,-1.3138,13.88,-0.8,29.2,23.69,26.3,SHORT_GAMMA,Expansion,ATM Option Buying (Call),cash_ohlc,True,1.0972055546031312,1.7580728642723975,00-20,macro_25_50,ifs_le_0,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-26,2025-12-29,2026-01-02,5,REGIME_SHIFT,Bullish Breakout,1179.8,1200.1,1200.1,1097.214,False,1.5206,1.7206,3.2294,-1.3138,13.88,-0.8,29.2,23.69,26.3,SHORT_GAMMA,Expansion,ATM Option Buying (Call),cash_ohlc,True,1.0972055546031312,1.7580728642723975,00-20,macro_25_50,ifs_le_0,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-26,2025-12-29,2026-01-09,10,REGIME_SHIFT,Bullish Breakout,1179.8,1140.9,1140.9,1097.214,False,-3.4972,-3.2972,3.4921,-4.2211,13.88,-0.8,29.2,23.69,26.3,SHORT_GAMMA,Expansion,ATM Option Buying (Call),cash_ohlc,True,1.0972055546031312,1.7580728642723975,00-20,macro_25_50,ifs_le_0,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-26,2025-12-29,2026-01-19,15,REGIME_SHIFT,Bullish Breakout,1179.8,1170.1,1170.1,1097.214,False,-1.0222,-0.8222,4.7805,-5.2806,13.88,-0.8,29.2,23.69,26.3,SHORT_GAMMA,Expansion,ATM Option Buying (Call),cash_ohlc,True,1.0972055546031312,1.7580728642723975,00-20,macro_25_50,ifs_le_0,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-30,2025-12-31,2026-01-02,3,INVENTORY_MIGRATION,Bullish Accumulation,1198.0,1200.1,1200.1,1160.0,False,-0.0247,0.1753,1.3105,-2.3205,39.04,11.4,23.6,9.01,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.19339107037752434,1.0984272202490764,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-30,2025-12-31,2026-01-06,5,INVENTORY_MIGRATION,Bullish Accumulation,1198.0,1187.0,1187.0,1160.0,False,-1.1182,-0.9182,1.9199,-2.3205,39.04,11.4,23.6,9.01,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.19339107037752434,1.0984272202490764,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-30,2025-12-31,2026-01-09,10,INVENTORY_MIGRATION,Bullish Accumulation,1198.0,1160.0,1140.9,1160.0,True,-3.372,-3.172,1.9199,-6.7195,39.04,11.4,23.6,9.01,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.19339107037752434,1.0984272202490764,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-30,2025-12-31,2026-01-09,15,INVENTORY_MIGRATION,Bullish Accumulation,1198.0,1160.0,1140.9,1160.0,True,-3.372,-3.172,3.1886,-9.1736,39.04,11.4,23.6,9.01,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.19339107037752434,1.0984272202490764,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-30,2025-12-31,2026-01-02,3,IV_SKEW_ACCUMULATION,Bullish Accumulation,1198.0,1200.1,1200.1,1160.0,False,-0.0247,0.1753,1.3105,-2.3205,39.04,11.4,23.6,9.01,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.19339107037752434,1.0984272202490764,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-30,2025-12-31,2026-01-06,5,IV_SKEW_ACCUMULATION,Bullish Accumulation,1198.0,1187.0,1187.0,1160.0,False,-1.1182,-0.9182,1.9199,-2.3205,39.04,11.4,23.6,9.01,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.19339107037752434,1.0984272202490764,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-30,2025-12-31,2026-01-09,10,IV_SKEW_ACCUMULATION,Bullish Accumulation,1198.0,1160.0,1140.9,1160.0,True,-3.372,-3.172,1.9199,-6.7195,39.04,11.4,23.6,9.01,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.19339107037752434,1.0984272202490764,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-30,2025-12-31,2026-01-09,15,IV_SKEW_ACCUMULATION,Bullish Accumulation,1198.0,1160.0,1140.9,1160.0,True,-3.372,-3.172,3.1886,-9.1736,39.04,11.4,23.6,9.01,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.19339107037752434,1.0984272202490764,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-30,2025-12-31,2026-01-02,3,REGIME_SHIFT,Bullish Accumulation,1198.0,1200.1,1200.1,1160.0,False,-0.0247,0.1753,1.3105,-2.3205,39.04,11.4,23.6,9.01,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.19339107037752434,1.0984272202490764,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-30,2025-12-31,2026-01-06,5,REGIME_SHIFT,Bullish Accumulation,1198.0,1187.0,1187.0,1160.0,False,-1.1182,-0.9182,1.9199,-2.3205,39.04,11.4,23.6,9.01,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.19339107037752434,1.0984272202490764,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-30,2025-12-31,2026-01-09,10,REGIME_SHIFT,Bullish Accumulation,1198.0,1160.0,1140.9,1160.0,True,-3.372,-3.172,1.9199,-6.7195,39.04,11.4,23.6,9.01,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.19339107037752434,1.0984272202490764,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2025-12-30,2025-12-31,2026-01-09,15,REGIME_SHIFT,Bullish Accumulation,1198.0,1160.0,1140.9,1160.0,True,-3.372,-3.172,3.1886,-9.1736,39.04,11.4,23.6,9.01,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,0.19339107037752434,1.0984272202490764,20-40,macro_25_50,ifs_0_15,rs_0_5
360ONE,NIFTY FIN SERVICE,2026-01-16,2026-01-19,2026-01-21,3,INVENTORY_MIGRATION,Bullish Breakout,1193.9,1110.327,1095.3,1110.327,True,-7.2,-7.0,2.8562,-8.8617,44.29,-48.7,15.6,8.71,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,6.358227510878267,6.8392769888698695,40-60,macro_25_50,ifs_le_0,rs_5_10
360ONE,NIFTY FIN SERVICE,2026-01-16,2026-01-19,2026-01-21,5,INVENTORY_MIGRATION,Bullish Breakout,1193.9,1110.327,1095.3,1110.327,True,-7.2,-7.0,2.8562,-8.8617,44.29,-48.7,15.6,8.71,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,6.358227510878267,6.8392769888698695,40-60,macro_25_50,ifs_le_0,rs_5_10
360ONE,NIFTY FIN SERVICE,2026-01-16,2026-01-19,2026-01-21,10,INVENTORY_MIGRATION,Bullish Breakout,1193.9,1110.327,1095.3,1110.327,True,-7.2,-7.0,2.8562,-10.5955,44.29,-48.7,15.6,8.71,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,6.358227510878267,6.8392769888698695,40-60,macro_25_50,ifs_le_0,rs_5_10
360ONE,NIFTY FIN SERVICE,2026-01-16,2026-01-19,2026-01-21,15,INVENTORY_MIGRATION,Bullish Breakout,1193.9,1110.327,1095.3,1110.327,True,-7.2,-7.0,2.8562,-10.5955,44.29,-48.7,15.6,8.71,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,6.358227510878267,6.8392769888698695,40-60,macro_25_50,ifs_le_0,rs_5_10
360ONE,NIFTY FIN SERVICE,2026-01-16,2026-01-19,2026-01-21,3,REGIME_SHIFT,Bullish Breakout,1193.9,1110.327,1095.3,1110.327,True,-7.2,-7.0,2.8562,-8.8617,44.29,-48.7,15.6,8.71,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,6.358227510878267,6.8392769888698695,40-60,macro_25_50,ifs_le_0,rs_5_10
360ONE,NIFTY FIN SERVICE,2026-01-16,2026-01-19,2026-01-21,5,REGIME_SHIFT,Bullish Breakout,1193.9,1110.327,1095.3,1110.327,True,-7.2,-7.0,2.8562,-8.8617,44.29,-48.7,15.6,8.71,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,6.358227510878267,6.8392769888698695,40-60,macro_25_50,ifs_le_0,rs_5_10
360ONE,NIFTY FIN SERVICE,2026-01-16,2026-01-19,2026-01-21,10,REGIME_SHIFT,Bullish Breakout,1193.9,1110.327,1095.3,1110.327,True,-7.2,-7.0,2.8562,-10.5955,44.29,-48.7,15.6,8.71,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,6.358227510878267,6.8392769888698695,40-60,macro_25_50,ifs_le_0,rs_5_10
360ONE,NIFTY FIN SERVICE,2026-01-16,2026-01-19,2026-01-21,15,REGIME_SHIFT,Bullish Breakout,1193.9,1110.327,1095.3,1110.327,True,-7.2,-7.0,2.8562,-10.5955,44.29,-48.7,15.6,8.71,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,6.358227510878267,6.8392769888698695,40-60,macro_25_50,ifs_le_0,rs_5_10
360ONE,NIFTY FIN SERVICE,2026-05-07,2026-05-08,2026-05-12,3,INVENTORY_MIGRATION,Bullish Accumulation,1112.9,1078.1,1078.1,1040.0,False,-3.327,-3.127,1.9768,-3.4055,46.15,17.6,29.0,14.9,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,19.634113532418617,14.43164765873519,40-60,macro_25_50,ifs_15_30,rs_gt_10
